FEATURES_TXT_BEGIN_0 0 81 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.0621357 0 -1.47859 -0.123022 -1.60944 -8.17235 -10 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.214327 0 -1.02165 0 -1.60944 -10.3568 -12 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-1.0746 0 -1.02165 0 -1.60944 -10.3568 -12 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-1.67157 0 -2.12026 0 -1.60944 -10.2316 -10 -38.5838 -10 9 -4.78461 -4.36721 -9.06243 -11.1706 
-0.0621357 0 -1.47859 -0.123022 -1.60944 -8.17235 -10 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.214327 0 -1.02165 0 -1.60944 -10.3568 -12 -46.354 -10 9 -1.51732 -4.54874 -5.34885 -11.4652 
-1.0746 0 -1.02165 0 -1.60944 -10.3568 -12 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-1.67157 0 -2.12026 0 -1.60944 -10.2316 -10 -41.6207 -11 9 -3.39831 -4.36721 -9.06243 -15.815 
-1.67157 0 -2.12026 0 -1.60944 -10.2316 -10 -40.3612 -11 9 -4.3146 -4.36721 -9.06243 -15.4095 
-1.67157 0 -0.967766 0 -0.524762 -10.2316 -10 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -2.63109 -0.510826 -1.60944 -8.6222 -10 -38.5838 -10 9 -4.78461 -4.36721 -9.06243 -11.1706 
-0.214327 0 -1.02165 -0.123022 -1.60944 -8.17235 -10 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-1.0746 0 -1.02165 -0.123022 -1.60944 -8.17235 -10 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -1.47859 0 -1.60944 -10.3568 -14 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-1.67157 0 -2.12026 0 -1.60944 -10.2316 -10 -43.398 -12 9 -2.92831 -4.36721 -9.06243 -20.0539 
-0.0621357 0 -2.63109 0 -1.60944 -8.6222 -11 -38.5838 -10 9 -4.78461 -4.36721 -9.06243 -11.1706 
-1.67157 0 -0.967766 0 -0.524762 -10.2316 -10 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.0621357 0 -2.63109 -0.510826 -1.60944 -8.6222 -10 -41.6207 -11 9 -3.39831 -4.36721 -9.06243 -15.815 
-0.214327 0 -1.02165 -0.123022 -1.60944 -8.17235 -10 -46.354 -10 9 -1.51732 -4.54874 -5.34885 -11.4652 
-0.0621357 0 -2.63109 -0.510826 -1.60944 -8.6222 -10 -40.3612 -11 9 -4.3146 -4.36721 -9.06243 -15.4095 
-1.0746 0 -1.02165 -0.123022 -1.60944 -8.17235 -10 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.0621357 0 -1.47859 0 -1.60944 -10.3568 -14 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.214327 0 -1.02165 -0.123022 0 -9.78179 -10 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-1.0746 0 -1.02165 -0.123022 0 -9.78179 -10 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -1.47859 -0.510826 -0.524762 -8.6222 -10 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -2.63109 0 -1.60944 -8.6222 -11 -41.6207 -11 9 -3.39831 -4.36721 -9.06243 -15.815 
-0.0621357 0 -2.63109 0 -1.60944 -8.6222 -11 -40.3612 -11 9 -4.3146 -4.36721 -9.06243 -15.4095 
-0.0621357 0 -2.63109 0 -3.21888 -8.6222 -14 -38.5838 -10 9 -4.78461 -4.36721 -9.06243 -11.1706 
-0.214327 0 -1.02165 -1.03345 0 -6.43775 -6 -46.354 -10 9 -1.51732 -4.54874 -5.34885 -11.4652 
-0.0621357 0 -1.47859 0 -0.524762 -8.6222 -11 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -2.63109 -0.510826 -1.60944 -8.6222 -10 -43.398 -12 9 -2.92831 -4.36721 -9.06243 -20.0539 
-0.214327 0 -1.02165 -0.123022 0 -9.78179 -10 -46.354 -10 9 -1.51732 -4.54874 -5.34885 -11.4652 
-1.0746 0 -1.02165 -0.123022 0 -9.78179 -10 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.0621357 0 -1.47859 -0.510826 -0.524762 -8.6222 -10 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.0621357 0 -2.63109 0 -1.60944 -8.6222 -11 -43.398 -12 9 -2.92831 -4.36721 -9.06243 -20.0539 
-0.0621357 0 -2.63109 0 -3.21888 -8.6222 -14 -41.6207 -11 9 -3.39831 -4.36721 -9.06243 -15.815 
-0.572961 0 -2.12026 0 -1.60944 -10.2316 -10 -47.656 -13 9 -2.92831 -4.36721 -9.06243 -25.3915 
-0.0621357 0 -2.63109 0 -1.60944 -10.2316 -14 -38.5838 -10 9 -4.78461 -4.36721 -9.06243 -11.1706 
-0.0621357 0 -1.53248 -0.123022 -1.60944 -8.04719 -10 -48.7919 -11 9 -1.31887 -4.36721 -9.06243 -13.1759 
-0.0621357 0 -2.63109 0 -3.21888 -8.6222 -14 -40.3612 -11 9 -4.3146 -4.36721 -9.06243 -15.4095 
-0.0621357 0 -1.47859 0 -2.1342 -7.01276 -13 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-1.82376 0 -0.510826 -0.522623 0 -8.04719 -6 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-1.82376 0 -0.510826 -0.633848 0 -8.17235 -6 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-0.0621357 0 -1.47859 0 -0.524762 -8.6222 -11 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-2.68404 0 -0.510826 -0.633848 0 -8.17235 -6 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-1.67157 0 -0.967766 -0.510826 0 -10.3568 -10 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -1.55555 -0.123022 -1.60944 -7.1507 -10 -36.7385 -9 9 -6.64998 -6.13583 -3.00097 -2.99986 
-0.0621357 0 -1.47859 0 -2.1342 -8.6222 -14 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-1.0746 0 -1.02165 -0.510826 0 -10.3568 -12 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -1.47859 -1.46173 -1.60944 -8.6222 -12 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-1.0746 0 -1.09861 0 -1.60944 -9.33514 -12 -36.7385 -9 9 -6.64998 -6.13583 -3.00097 -2.99986 
-1.67157 0 -2.55558 0 -1.8777 -10.2316 -10 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-0.0621357 0 -2.63109 0 -1.60944 -10.2316 -14 -41.6207 -11 9 -3.39831 -4.36721 -9.06243 -15.815 
-0.214327 0 -1.02165 -0.510826 0 -10.3568 -12 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-0.0621357 0 -2.63109 0 -3.21888 -8.6222 -14 -43.398 -12 9 -2.92831 -4.36721 -9.06243 -20.0539 
-0.0621357 0 -1.47859 0 -0.524762 -10.2316 -14 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.0621357 0 -2.63109 0 -1.60944 -10.2316 -14 -40.3612 -11 9 -4.3146 -4.36721 -9.06243 -15.4095 
-0.0621357 0 -3.06641 -0.510826 -1.8777 -8.6222 -10 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-0.214327 0 -1.02165 -0.522623 0 -6.43775 -7 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-1.82376 0 -0.510826 -0.522623 0 -8.04719 -6 -46.354 -10 9 -1.51732 -4.54874 -5.34885 -11.4652 
-1.82376 0 -0.510826 -0.633848 0 -8.17235 -6 -46.354 -10 9 -1.51732 -4.54874 -5.34885 -11.4652 
-0.0621357 0 -2.63109 0 -3.21888 -7.01276 -13 -38.5838 -10 9 -4.78461 -4.36721 -9.06243 -11.1706 
-2.68404 0 -0.510826 -0.633848 0 -8.17235 -6 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-1.67157 0 -0.967766 -0.510826 0 -10.3568 -10 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.398607 0 -1.02165 0 -1.60944 -10.5681 -12 -46.3469 -10 9 -3.11063 -4.54874 -8.36928 -8.15103 
-0.0621357 0 -1.55555 -0.123022 -1.60944 -7.1507 -10 -39.7754 -10 9 -5.26368 -6.13583 -3.00097 -7.64425 
-0.0621357 0 -1.47859 0 -2.1342 -8.6222 -14 -45.7493 -10 9 -1.39945 -4.36721 -4.09958 -10.4775 
-0.0621357 0 -2.63109 0 -3.21888 -7.01276 -13 -40.3612 -11 9 -4.3146 -4.36721 -9.06243 -15.4095 
-0.398607 0 -1.02165 0 -1.60944 -10.5681 -12 -49.3837 -11 9 -1.72433 -4.54874 -8.36928 -12.7954 
-0.0621357 0 -1.47859 0 -0.524762 -10.2316 -14 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -1.47859 -0.633848 0 -8.17235 -10 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.572961 0 -2.12026 0 -1.60944 -10.2316 -10 -45.8787 -12 9 -3.39831 -4.36721 -9.06243 -21.1525 
-0.0621357 0 -1.53248 -0.123022 -1.60944 -8.04719 -10 -45.7551 -10 9 -2.70516 -4.36721 -9.06243 -8.53156 
-1.0746 0 -1.09861 0 -1.60944 -9.33514 -12 -39.7754 -10 9 -5.26368 -6.13583 -3.00097 -7.64425 
-0.214327 0 -1.02165 -1.03345 0 -6.43775 -6 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-1.67157 0 -2.55558 0 -1.8777 -10.2316 -10 -46.354 -10 9 -1.51732 -4.54874 -5.34885 -11.4652 
-0.214327 0 -1.02165 -0.123022 -1.60944 -8.17235 -12 -43.3171 -9 9 -2.90361 -4.54874 -5.34885 -6.82082 
-1.67157 0 -2.12026 -0.510826 -1.60944 -8.6222 -10 -38.5838 -10 9 -4.78461 -4.36721 -9.06243 -11.1706 
-1.0746 0 -1.02165 -0.123022 -1.60944 -8.17235 -12 -42.7124 -9 9 -2.78574 -4.36721 -4.09958 -5.83307 
-0.0621357 0 -2.63109 0 -1.60944 -10.2316 -14 -43.398 -12 9 -2.92831 -4.36721 -9.06243 -20.0539 
-0.0621357 0 -2.63109 0 -3.21888 -7.01276 -13 -41.6207 -11 9 -3.39831 -4.36721 -9.06243 -15.815 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 85 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.359346 0 -7.06791 -0.510826 -5.22043 -9.1458 -10 -50.6847 -9 9 -4.77618 -4.01953 -1.78744 -4.66515 
-1.54511 0 -1.92452 -1.19727 -5.22043 0 -4 -50.6847 -9 9 -4.77618 -4.01953 -1.78744 -4.66515 
-0.359346 0 -5.47987 -0.510826 -5.22043 -9.1458 -10 -53.611 -10 9 -5.40548 -4.01953 -5.60515 -7.36363 
-0.687565 0 -3.21888 -1.02165 0 -11.1473 -10 -50.6847 -9 9 -4.77618 -4.01953 -1.78744 -4.66515 
-0.523455 0 -5.14339 -0.543795 0 -9.1458 -6 -50.6847 -9 9 -4.77618 -4.01953 -1.78744 -4.66515 
-1.19839 0 -1.60944 -1.05417 0 -6.31896 -6 -50.6847 -9 9 -4.77618 -4.01953 -1.78744 -4.66515 
