SCORES_TXT_BEGIN_0 0 99 9 BLEU
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
0 11 0 10 0 9 0 8 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
1 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
0 9 0 8 0 7 0 6 7 
1 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
1 11 0 10 0 9 0 8 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
1 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 10 0 9 0 8 0 7 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 9 0 8 0 7 0 6 7 
0 11 0 10 0 9 0 8 7 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 98 9 BLEU
2 8 1 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
3 8 1 7 0 6 0 5 6 
4 8 1 7 0 6 0 5 6 
3 8 1 7 0 6 0 5 6 
4 8 3 7 2 6 1 5 6 
2 8 1 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
2 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
3 8 0 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
4 8 2 7 1 6 0 5 6 
4 9 2 8 0 7 0 6 6 
4 8 2 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
4 8 1 7 0 6 0 5 6 
3 8 1 7 0 6 0 5 6 
4 9 2 8 0 7 0 6 6 
4 8 2 7 0 6 0 5 6 
4 8 1 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
2 9 0 8 0 7 0 6 6 
2 8 0 7 0 6 0 5 6 
3 8 1 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
4 8 1 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
3 8 1 7 0 6 0 5 6 
4 8 3 7 2 6 1 5 6 
2 8 1 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
3 9 1 8 0 7 0 6 6 
4 9 1 8 0 7 0 6 6 
3 8 1 7 0 6 0 5 6 
4 8 1 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
2 9 1 8 0 7 0 6 6 
4 8 2 7 0 6 0 5 6 
3 8 0 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
3 9 1 8 0 7 0 6 6 
3 8 1 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
4 8 3 7 2 6 1 5 6 
3 8 1 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
4 9 3 8 2 7 1 6 6 
4 8 3 7 2 6 1 5 6 
4 8 1 7 0 6 0 5 6 
3 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
4 9 2 8 0 7 0 6 6 
2 8 0 7 0 6 0 5 6 
4 9 2 8 0 7 0 6 6 
2 8 1 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
4 8 1 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
2 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
3 8 1 7 0 6 0 5 6 
4 8 1 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
2 9 1 8 0 7 0 6 6 
4 9 2 8 0 7 0 6 6 
2 8 0 7 0 6 0 5 6 
3 8 1 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
4 9 2 8 0 7 0 6 6 
2 9 0 8 0 7 0 6 6 
3 8 0 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
3 8 1 7 0 6 0 5 6 
2 8 1 7 0 6 0 5 6 
3 9 0 8 0 7 0 6 6 
3 8 0 7 0 6 0 5 6 
4 8 3 7 2 6 1 5 6 
3 8 1 7 0 6 0 5 6 
4 8 2 7 0 6 0 5 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 3 93 9 BLEU
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 6 0 5 0 4 0 3 9 
0 7 0 6 0 5 0 4 9 
0 7 0 6 0 5 0 4 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 4 98 9 BLEU
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 2 7 1 6 0 5 8 
4 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 9 3 8 2 7 1 6 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 9 2 8 1 7 0 6 8 
4 9 2 8 1 7 0 6 8 
3 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 8 2 7 1 6 0 5 8 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 5 99 9 BLEU
7 19 3 18 1 17 0 16 20 
7 19 3 18 1 17 0 16 20 
8 19 4 18 2 17 1 16 20 
6 19 3 18 1 17 0 16 20 
8 19 4 18 2 17 1 16 20 
6 19 3 18 1 17 0 16 20 
6 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
6 19 3 18 1 17 0 16 20 
6 19 3 18 1 17 0 16 20 
6 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
7 21 3 20 1 19 0 18 20 
7 19 4 18 2 17 1 16 20 
7 19 4 18 2 17 1 16 20 
7 19 3 18 1 17 0 16 20 
6 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
7 19 2 18 0 17 0 16 20 
7 21 3 20 1 19 0 18 20 
8 19 4 18 2 17 1 16 20 
7 19 4 18 2 17 1 16 20 
7 19 4 18 2 17 1 16 20 
7 19 3 18 1 17 0 16 20 
6 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
7 19 3 18 1 17 0 16 20 
8 19 3 18 1 17 0 16 20 
5 19 2 18 0 17 0 16 20 
6 19 3 18 1 17 0 16 20 
7 19 2 18 0 17 0 16 20 
8 19 4 18 2 17 1 16 20 
7 19 3 18 1 17 0 16 20 
5 19 2 18 0 17 0 16 20 
6 19 3 18 1 17 0 16 20 
7 20 3 19 1 18 0 17 20 
7 19 2 18 1 17 0 16 20 
8 21 4 20 2 19 1 18 20 
7 19 3 18 1 17 0 16 20 
6 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
7 20 2 19 0 18 0 17 20 
7 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
5 19 2 18 0 17 0 16 20 
6 19 3 18 1 17 0 16 20 
7 19 2 18 1 17 0 16 20 
7 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
5 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
7 19 3 18 1 17 0 16 20 
6 19 3 18 1 17 0 16 20 
7 20 3 19 1 18 0 17 20 
8 19 4 18 2 17 1 16 20 
6 19 1 18 0 17 0 16 20 
7 19 2 18 1 17 0 16 20 
6 21 3 20 1 19 0 18 20 
7 19 2 18 1 17 0 16 20 
7 19 3 18 1 17 0 16 20 
8 21 4 20 2 19 1 18 20 
6 21 3 20 1 19 0 18 20 
7 20 3 19 1 18 0 17 20 
6 19 3 18 1 17 0 16 20 
7 19 3 18 1 17 0 16 20 
8 19 4 18 2 17 1 16 20 
6 19 2 18 0 17 0 16 20 
7 20 3 19 1 18 0 17 20 
7 19 3 18 1 17 0 16 20 
7 21 2 20 0 19 0 18 20 
7 19 3 18 1 17 0 16 20 
7 20 2 19 0 18 0 17 20 
7 19 3 18 1 17 0 16 20 
7 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
6 19 3 18 1 17 0 16 20 
7 19 3 18 1 17 0 16 20 
5 19 2 18 0 17 0 16 20 
7 19 2 18 0 17 0 16 20 
6 21 2 20 0 19 0 18 20 
7 19 2 18 0 17 0 16 20 
7 19 2 18 1 17 0 16 20 
7 19 2 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
6 19 3 18 1 17 0 16 20 
5 19 2 18 0 17 0 16 20 
6 19 1 18 0 17 0 16 20 
7 19 3 18 1 17 0 16 20 
6 19 3 18 1 17 0 16 20 
7 19 3 18 1 17 0 16 20 
8 19 4 18 2 17 1 16 20 
8 19 3 18 1 17 0 16 20 
9 19 4 18 2 17 1 16 20 
6 19 3 18 1 17 0 16 20 
6 19 1 18 0 17 0 16 20 
7 19 2 18 1 17 0 16 20 
6 19 2 18 0 17 0 16 20 
6 21 3 20 1 19 0 18 20 
7 19 3 18 1 17 0 16 20 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 6 86 9 BLEU
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 100 9 BLEU
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 7 0 6 0 5 0 4 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
0 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
1 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
2 6 0 5 0 4 0 3 6 
